date,Open,High,Low,Close,Volume,daily_return,log_return,price_range,ma_5,ma_20,volatility_5,volatility_20,rsi_14,macd_12_26,macd_signal_12_26,macd_histogram_12_26,macd_signal_strength,stoch_14,stoch_smoothk,stoch_smoothd
2001-02-14 00:00:00+05:30,1393.15,1396.35,1380.65,1393.35,0,0.0015454284071303448,0.0015442354615660472,15.699999999999818,1397.59,1366.605,0.009918679240158589,0.01151197768921376,64.05478061198664,26.246848894751793,,,,77.86296118830847,80.00319437789489,85.19144800814337
2001-02-15 00:00:00+05:30,1393.35,1421.0,1393.35,1416.7,0,0.01675817274912994,0.016619303883665892,27.65000000000009,1401.83,1372.545,0.009456552103116115,0.011870590013927103,69.1880884168122,27.08404196139827,,,,96.05142332415065,83.23899065285134,82.41115914621399
2001-02-16 00:00:00+05:30,1415.85,1422.95,1376.15,1381.35,0,-0.024952354062257487,-0.025268941549819672,46.799999999999955,1396.96,1376.315,0.015131902014433613,0.013554069833628052,56.12124513842221,24.61136938442428,26.63011924007156,-2.0187498556472825,2.0187498556472825,49.26829268292666,74.39422573179526,79.21213692084716
2001-02-19 00:00:00+05:30,1381.4,1392.05,1369.45,1384.8,0,0.002497556737973694,0.0024944430265137502,22.59999999999991,1393.48,1379.1,0.015369147134077783,0.013097232586453249,56.97527260461847,22.668832529137944,25.83786189788484,-3.1690293687468944,3.1690293687468944,53.47560975609745,66.26510858772492,74.63277499079051
2001-02-20 00:00:00+05:30,1384.85,1392.8,1380.4,1383.85,0,-0.0006860196418255748,-0.0006862550609743243,12.399999999999864,1392.0099999999998,1380.8925000000002,0.015065468440689638,0.012794011034179742,56.648313285911954,20.8127841948924,24.832846357286353,-4.020062162393952,4.020062162393952,52.31707317073154,51.68699186991855,64.11544206314625
2001-02-21 00:00:00+05:30,1383.9,1389.55,1364.25,1370.1,0,-0.009936047982079033,-0.009985739941962292,25.299999999999955,1387.36,1381.6375,0.015456631636865144,0.013000149545723415,51.99725775745992,18.024566449316353,23.471190375692352,-5.446623926375999,5.446623926375999,21.877309682187633,42.55666420300554,53.50292155354967
2001-02-22 00:00:00+05:30,1370.05,1370.05,1335.65,1355.1,0,-0.010948105977665823,-0.011008477530394764,34.399999999999864,1375.04,1381.095,0.010727008516503362,0.013126645168825828,47.42294066777513,14.438076005354333,21.664567501624752,-7.22649149627042,7.22649149627042,22.279495990836,32.15795961458506,42.133871895836386
2001-02-23 00:00:00+05:30,1355.1,1362.8,1314.1,1320.45,0,-0.0255700686296213,-0.02590266475364321,48.700000000000045,1362.86,1378.6125,0.010960486106042631,0.014252256459872421,38.908003692943545,8.699508552046382,19.07155571170908,-10.3720471596627,10.3720471596627,5.833716123105309,16.663507265376314,30.459377027655634
2001-02-26 00:00:00+05:30,1320.9,1325.2,1299.05,1312.4,0,-0.006096406528077525,-0.006115065488078235,26.15000000000009,1348.38,1377.1299999999999,0.009263141003527337,0.013605999463528381,37.23527742968378,3.4621749797734083,15.949679565321947,-12.487504585548539,12.487504585548539,10.774818401937148,12.962676838626152,20.59471457286251
2001-02-27 00:00:00+05:30,1312.45,1324.0,1281.9,1295.55,0,-0.012839073453215555,-0.012922206692542378,42.09999999999991,1330.72,1372.9225000000001,0.007403712294530304,0.011981166657812037,33.94556678579137,-2.0247635737712244,12.354790937503314,-14.379554511274538,14.379554511274538,9.677419354838616,8.761984626627024,12.796056243543163
2001-02-28 00:00:00+05:30,1295.3,1362.25,1294.59,1351.4,0,0.04310910424144199,0.04220577672367008,67.66000000000008,1326.98,1371.9075,0.026474585444154274,0.0157834005721388,49.782363175947474,-1.8453021718617038,9.514772315630312,-11.360074487492016,11.360074487492016,49.27330733782348,23.241848364866417,14.988836610039863
2001-03-01 00:00:00+05:30,1351.75,1399.55,1345.05,1358.05,0,0.0049208228503772045,0.004908755174021612,54.5,1327.5700000000002,1371.8525,0.026153209682107697,0.015696921201046658,51.28016489160225,-1.1531850943326845,7.381180833637713,-8.534365927970399,8.534365927970399,53.98794753633455,37.64622474299888,23.21668591149744
2001-03-02 00:00:00+05:30,1360.25,1386.75,1301.8,1306.34,0,-0.03807665402599314,-0.038820513430906776,84.95000000000005,1324.748,1368.227,0.029657684161603394,0.017458207962406744,41.03176946424536,-4.722800659296354,4.9603845350509,-9.683185194347253,9.683185194347253,17.32718894009205,40.19614793808336,33.69474034864955
2001-03-05 00:00:00+05:30,1304.84,1316.45,1259.09,1271.45,0,-0.02670820766416082,-0.027071352405712856,57.36000000000013,1316.558,1362.6695,0.03176259611987598,0.01821418324324196,35.828815045601544,-10.248934783877075,1.9185206712653051,-12.167455455142381,12.167455455142381,7.543024533138117,26.28605366985491,34.70947545031238
2001-03-07 00:00:00+05:30,1272.8,1311.1,1249.45,1290.5,0,0.014982893546737985,0.01487175870319232,61.649999999999864,1315.548,1357.8395,0.03267119670905321,0.018644575014332636,40.28145603092732,-12.942071949473075,-1.0535978528823708,-11.888474096590704,11.888474096590704,23.659942363112364,16.176718612114175,27.552973406684146
2001-03-08 00:00:00+05:30,1290.84,1307.95,1279.3,1292.84,0,0.0018132506780317303,0.0018116087235714351,28.65000000000009,1303.836,1353.9415000000001,0.022606308321530006,0.018572825276845163,40.82461167659484,-14.717925034205336,-3.786463289146964,-10.931461745058373,10.931461745058373,25.008645533141138,18.73720414313054,20.399992141699872
2001-03-09 00:00:00+05:30,1292.7,1292.7,1219.34,1254.75,0,-0.02946226911296057,-0.029904999347196943,73.36000000000013,1283.176,1346.904,0.02268936508804347,0.018810157333316885,35.21065574181567,-18.980055798206877,-6.825181790958947,-12.15487400724793,12.15487400724793,19.649298041174227,22.772628645809245,19.22885046701799
2001-03-12 00:00:00+05:30,1253.25,1253.25,1193.95,1197.95,0,-0.04526798166965529,-0.046324586957674,59.299999999999955,1261.498,1336.5165,0.024624451912903404,0.02057123415679008,28.84144043565074,-26.634089236689988,-10.786963280105155,-15.847125956584833,15.847125956584833,1.9455252918287946,15.534489622048055,19.01477413699595
2001-03-13 00:00:00+05:30,1197.84,1201.15,1098.75,1124.7,0,-0.06114612462957547,-0.06309542916739294,102.40000000000009,1232.148,1322.6415,0.03181123507531829,0.02372020779816851,23.050638046944428,-38.17062154049677,-16.263694932183476,-21.90692660831329,21.90692660831329,8.62699468085108,10.073939337951368,16.127019201936225
2001-03-14 00:00:00+05:30,1125.15,1200.25,1114.59,1194.2,0,0.06179425624611001,0.05996017170291596,85.66000000000008,1212.888,1312.7914999999998,0.04856265060585918,0.028740631107750766,36.149860252890086,-41.23006284358735,-21.25696851446425,-19.973094329123096,19.973094329123096,31.73204787234044,14.101522615006772,13.236650525002064
2001-03-15 00:00:00+05:30,1191.59,1219.7,1170.7,1217.15,0,0.01921788645118072,0.019035555182537175,49.0,1197.7500000000002,1303.9815,0.050601147421095505,0.029290499078055567,39.7945365205828,-41.32643351873139,-25.270861515317684,-16.055572003413708,16.055572003413708,39.36170212765961,26.573581560283714,16.916347837747285
2001-03-16 00:00:00+05:30,1216.9,1233.4,1179.59,1193.55,0,-0.01938955757301908,-0.019580000803775824,53.81000000000017,1185.5099999999998,1292.824,0.04987633420612491,0.02890356518546138,37.42854057271204,-42.81360218422901,-28.779409649099954,-14.034192535129058,14.034192535129058,31.515957446808503,34.20323581560285,24.959446663631113
2001-03-19 00:00:00+05:30,1192.84,1201.7,1173.15,1186.7,0,-0.005739181433538576,-0.005755713820560107,28.549999999999955,1183.26,1283.0915,0.04563458042412691,0.02863329639474227,36.74563670188014,-44.03729726763345,-31.830987172806655,-12.206310094826794,12.206310094826794,29.238696808510653,33.372118794326255,31.382978723404275
2001-03-20 00:00:00+05:30,1186.8,1193.34,1162.34,1170.95,0,-0.013272099098339929,-0.013360960533234366,31.0,1192.51,1272.3990000000001,0.033202990715174636,0.02856993501891249,35.15728497203585,-45.750593446738094,-34.614908427592944,-11.13568501914515,11.13568501914515,24.002659574468105,28.25243794326242,31.94259751773051
2001-03-21 00:00:00+05:30,1168.8,1212.2,1156.15,1207.09,0,0.030863828515308,0.03039711921712071,56.049999999999955,1195.0880000000002,1263.561,0.021677501322236923,0.02983596025396212,41.41504985222714,-43.68858226573161,-36.42964319522068,-7.258939070510934,7.258939070510934,36.017287234042534,29.752881205673763,30.459145981087477
2001-03-22 00:00:00+05:30,1206.45,1218.34,1184.95,1187.55,0,-0.01618769105866169,-0.016320143069427303,33.38999999999987,1189.1680000000001,1254.4335,0.02053708066610149,0.029907756014561717,39.21164545212628,-43.13391729752766,-37.77049801568208,-5.36341928184558,5.36341928184558,30.83333333333332,30.284426713947983,29.429915287628052
2001-03-23 00:00:00+05:30,1187.59,1196.55,1139.65,1161.3,0,-0.02210433244915999,-0.0223522940338403,56.899999999999864,1182.718,1244.7435,0.02105051311879502,0.030094610440169988,36.40920345078111,-44.30181320793736,-39.07676105413314,-5.225052153804221,5.225052153804221,28.73220027560861,31.86094028099482,30.632749400205523
2001-03-26 00:00:00+05:30,1159.84,1165.65,1147.5,1161.5,0,0.00017222078704892674,0.00017220595875165045,18.15000000000009,1177.6779999999999,1236.796,0.021184408660724834,0.0298194239573298,36.44647235289547,-44.696012987227505,-40.20061144075201,-4.495401546475492,4.495401546475492,29.550270779373687,29.705268129438537,30.61687837479378
2001-03-27 00:00:00+05:30,1161.59,1182.7,1157.25,1177.75,0,0.013990529487731385,0.013893565369686662,25.450000000000045,1179.038,1230.0635,0.0217365619051898,0.030151395298597675,39.54661047294959,-43.199206398497836,-40.80033043230118,-2.3988759661966554,2.3988759661966554,37.76290630975143,32.015125788244575,31.193778066225974
2001-03-28 00:00:00+05:30,1177.55,1209.59,1177.55,1206.2,0,0.02415623009976664,0.023869083436736046,32.039999999999964,1178.86,1225.596,0.019557164527856375,0.030771435409826582,44.638326560577134,-39.264680365749655,-40.49320041899088,1.2285200532412262,1.2285200532412262,55.40087651456562,40.90468453456358,34.20835948408223
2001-03-29 00:00:00+05:30,1204.9,1210.09,1185.0,1195.09,0,-0.009210744486818245,-0.009253425679686535,25.089999999999918,1180.368,1217.7805,0.01832291203881445,0.028795277768626178,43.11128464084813,-36.620881560995485,-39.71873664739181,3.097855086396322,3.097855086396322,62.355987055016136,51.83992329311106,41.58657787197307
2001-03-30 00:00:00+05:30,1195.05,1195.25,1144.65,1148.2,0,-0.0392355387460358,-0.040025997603663516,50.59999999999991,1177.748,1207.288,0.024408199903084817,0.02961654107879225,37.31005796655802,-37.87271005799994,-39.34953132951344,1.4768212715135007,1.4768212715135007,36.724842183438554,51.49390191767344,48.079503248449356
2001-04-02 00:00:00+05:30,1148.09,1148.09,1094.34,1138.09,0,-0.008805086221912672,-0.008844080058409346,53.75,1173.066,1198.8754999999999,0.024535973602102537,0.0287597736340402,36.17961560033206,-39.22838526154487,-39.325302115919726,0.09691685437485376,0.09691685437485376,31.461239752624728,43.51402299702647,48.94928273593698
2001-04-03 00:00:00+05:30,1136.65,1153.09,1128.09,1149.25,0,0.009805902872356498,0.00975813701121035,25.0,1167.366,1192.7655,0.023837975662031934,0.028566198122055443,38.398385762127454,-38.95322041803661,-39.250885776343104,0.2976653583064959,0.2976653583064959,39.486552567237176,35.89087816776682,43.63293436082224
2001-04-04 00:00:00+05:30,1146.09,1146.15,1120.34,1136.65,0,-0.01096367195997383,-0.011024215940982032,25.810000000000173,1153.456,1185.0729999999999,0.017577167000143744,0.02821460549844229,36.841071751275194,-39.29885228801686,-39.26047907867786,-0.03837320933899946,0.03837320933899946,30.42571551848132,33.791169279447736,37.73202348141368
2001-04-06 00:00:00+05:30,1137.55,1171.84,1133.05,1139.59,0,0.0025865481898559306,0.002583208831122104,38.789999999999964,1142.3560000000002,1177.4105,0.01874481444687908,0.028226329340926417,37.47824255788059,-38.88726640508935,-39.185836543960164,0.29857013887081507,0.29857013887081507,36.49193548387097,35.46806785652982,35.05003843458146
2001-04-09 00:00:00+05:30,1137.59,1138.55,1116.09,1128.34,0,-0.00987197149852137,-0.009921022496168757,22.460000000000036,1138.3839999999998,1171.09,0.00919963052398312,0.027701016913236894,35.98234961940777,-39.01907499931917,-39.15248423503196,0.13340923571279006,0.13340923571279006,27.419354838709676,31.44566861368732,33.56830191655495
2001-04-10 00:00:00+05:30,1129.09,1129.75,1093.05,1103.05,0,-0.022413456936738907,-0.022668455938536742,36.700000000000045,1131.376,1166.345,0.012574183641860283,0.026389788189322253,32.811814738454714,-40.69511791503419,-39.46101097103241,-1.2341069440017804,1.2341069440017804,7.981482959533884,23.964257760704843,30.29266474364066
2001-04-11 00:00:00+05:30,1104.9,1116.84,1056.09,1066.8,0,-0.032863424142151265,-0.03341555683391281,60.75,1114.886,1163.45,0.013467572296840194,0.023783458746010226,28.883257752038574,-44.43623281577902,-40.45605533998173,-3.9801774757972908,3.9801774757972908,6.600924499229606,14.000587432491054,23.13683793562774
2001-04-12 00:00:00+05:30,1066.75,1066.75,1001.8,1024.9,0,-0.03927634045744266,-0.040068466470341776,64.95000000000005,1092.5359999999998,1154.9850000000001,0.01699207722707743,0.01984275984163618,25.136930238906245,-50.20336007059882,-42.40551628610515,-7.797843784493672,7.797843784493672,11.0903067838111,8.55757141419153,15.507472202462475
2001-04-16 00:00:00+05:30,1024.0,1049.4,1000.1,1044.59,0,0.019211630402965918,0.01902941707654617,49.30000000000007,1073.536,1146.357,0.02312612662474501,0.019842317747613945,29.748328229683324,-52.57893430077843,-44.4401998890398,-8.138734411738625,8.138734411738625,21.186723177294116,12.95931815344494,11.839159000042505
2001-04-17 00:00:00+05:30,1044.84,1072.9,1037.7,1067.0,0,0.021453393197331083,0.021226508387689788,35.200000000000045,1061.268,1140.0295,0.0290411168216363,0.020632404559781194,34.679976879497275,-52.05325673979905,-45.96281125919166,-6.090445480607393,6.090445480607393,31.858659936187443,21.37856329909755,14.29848428891134
2001-04-18 00:00:00+05:30,1066.5,1106.3,1063.05,1103.4,0,0.034114339268978444,0.03354534953657704,43.25,1061.3380000000002,1135.8645,0.03396455886821304,0.022441615964776188,41.82371696804729,-48.1444978901452,-46.39914858538237,-1.7453493047628328,1.7453493047628328,49.19281870565271,34.079400606378094,22.805760686306858
2001-04-19 00:00:00+05:30,1103.59,1159.3,1103.59,1144.45,0,0.03720319013956863,0.036527850400327,55.710000000000036,1076.868,1134.5394999999999,0.031074879620661255,0.024052476524227068,48.6448951854028,-41.25878086673947,-45.37107504165379,4.112294174914318,4.112294174914318,68.74136863660179,49.93094909281398,35.129637666096535
2001-04-20 00:00:00+05:30,1145.75,1156.45,1120.59,1144.0,0,-0.00039320197474768115,-0.0003932792989141615,35.86000000000013,1100.688,1131.385,0.0148905866043795,0.022868424744657067,48.577654210538164,-35.429700225988654,-43.382800078520766,7.953099852532112,7.953099852532112,73.73815014091724,63.890779161057246,49.300376286749774
2001-04-23 00:00:00+05:30,1144.05,1162.05,1137.3,1149.75,0,0.005026223776223748,0.005013634480289962,24.75,1121.72,1129.495,0.01685248821404858,0.02268806622105947,49.53750876634701,-30.000309977810957,-40.7063020583788,10.705992080567846,10.705992080567846,87.13753348084317,76.53901741945407,63.45358189110843
2001-04-24 00:00:00+05:30,1149.59,1149.59,1128.4,1146.3,0,-0.0030006523157208864,-0.0030051632990693183,21.189999999999827,1137.58,1128.745,0.01948043504483114,0.02216534888254057,48.94714882752581,-25.67984400014666,-37.701010446732376,12.021166446585717,12.021166446585717,85.12868289274486,82.00145550483509,74.14375069511546
2001-04-25 00:00:00+05:30,1146.5,1162.84,1142.3,1155.34,0,0.007886242693884604,0.007855308810279408,20.539999999999964,1147.968,1128.437,0.01615631660959709,0.02224309749040239,50.60815773278675,-21.28107613730276,-34.417023584846454,13.135947447543693,13.135947447543693,90.39245370909514,87.55289002756105,82.03112098395006
2001-04-26 00:00:00+05:30,1155.4,1170.2,1138.84,1143.75,0,-0.01003167898627233,-0.010082335341512254,31.360000000000127,1147.828,1126.7369999999999,0.00702132834943496,0.022094245122893628,48.43250977610049,-18.516787058011232,-31.236976279479414,12.720189221468182,12.720189221468182,83.6438802841505,86.38833896199684,85.31422816479765
2001-04-27 00:00:00+05:30,1143.65,1143.65,1078.09,1101.3,0,-0.037114754098360736,-0.03782103741883285,65.56000000000017,1139.288,1121.4919999999997,0.018009135523982325,0.022630173963848307,41.410554170521245,-19.526340775853896,-28.894849178754313,9.368508402900417,9.368508402900417,59.494415049970556,77.8435830144054,83.92827066798776
2001-04-30 00:00:00+05:30,1101.45,1127.9,1101.45,1125.25,0,0.021747026241714318,0.021513933002143753,26.450000000000045,1134.388,1118.0,0.022011963283519106,0.023324318228722957,46.15393086695947,-18.184237953356387,-26.75272693367473,8.568488980318342,8.568488980318342,73.57436801881244,72.23755445097783,78.82315880912668
2001-05-02 00:00:00+05:30,1125.45,1150.65,1125.25,1137.2,0,0.010619862252832846,0.010563867603802785,25.40000000000009,1132.5679999999998,1117.45,0.023002953513151153,0.021836004265173792,48.398721088259656,-15.972228756774257,-24.59662729829464,8.624398541520382,8.624398541520382,80.59964726631394,71.22281011169896,73.76798252569405
2001-05-03 00:00:00+05:30,1137.15,1139.84,1117.7,1122.05,0,-0.01332219486457975,-0.013411731407259235,22.139999999999873,1125.91,1116.648,0.022822102793271543,0.02195215736362582,45.792305424028065,-15.265700426041803,-22.730441923844076,7.464741497802272,7.464741497802272,71.69312169312164,75.289045659416,72.91647007403093
2001-05-04 00:00:00+05:30,1121.45,1131.95,1113.65,1130.05,0,0.007129807049596648,0.007104510145506757,18.299999999999955,1123.17,1115.688,0.023278728444706524,0.0218942423847088,47.403070556239484,-13.900007854373143,-20.96435510994989,7.064347255576745,7.064347255576745,76.39623750734856,76.22966882226137,74.24717486445877
2001-05-07 00:00:00+05:30,1130.05,1145.4,1130.05,1139.2,0,0.00809698685898863,0.008064382142619016,15.350000000000136,1130.75,1115.8155,0.012695312853321776,0.02183476960063614,49.260173799130655,-11.941701618970683,-19.159824411754048,7.218122792783365,7.218122792783365,76.60377358490567,74.89771092845864,75.47214180337868
2001-05-08 00:00:00+05:30,1139.25,1151.95,1138.2,1148.95,0,0.008558637640449396,0.008522220143233974,13.75,1135.49,1116.2835,0.009886968204898759,0.021907832365884127,51.235975709827876,-9.493550561387792,-17.226569641680797,7.733019080293005,7.733019080293005,80.16798880074663,77.72266663100028,76.28334879390677
2001-05-09 00:00:00+05:30,1149.9,1164.3,1145.25,1149.25,0,0.0002611079681447137,0.0002610738853919225,19.049999999999955,1137.9,1117.329,0.00927621100928263,0.021768710261353217,51.2988155789177,-7.443363259163107,-15.26992836517726,7.826565106014153,7.826565106014153,77.25545543372053,78.00907260645761,76.87648338863885
2001-05-10 00:00:00+05:30,1149.09,1151.59,1139.25,1144.95,0,-0.0037415705895148532,-0.003748587773748254,12.339999999999918,1142.48,1119.424,0.005505787823651956,0.021095169618164655,50.29830662193929,-6.09528644677448,-13.434999981496706,7.339713534722225,7.339713534722225,72.58712409076108,76.67018944174275,77.46730955973355
2001-05-11 00:00:00+05:30,1144.09,1146.84,1136.9,1140.5,0,-0.0038866326040438715,-0.003894205188146377,9.939999999999827,1144.5700000000002,1123.109,0.006138598375982085,0.019504108913059367,49.228255979717325,-5.32462471117924,-11.812924927433214,6.488300216253974,6.488300216253974,67.75594398002389,72.53284116816849,75.73736773878962
2001-05-14 00:00:00+05:30,1140.45,1146.25,1134.05,1140.8,0,0.00026304252520814586,0.0002630079355886729,12.200000000000045,1144.8899999999999,1128.904,0.005051478669832142,0.01674601088112998,49.30655362703954,-4.6362187962688495,-10.377583701200342,5.741364904931492,5.741364904931492,68.08164151557915,69.47490319545471,72.89264460178866
2001-05-15 00:00:00+05:30,1140.75,1147.75,1096.25,1145.3,0,0.003944600280504806,0.003936840743638968,51.5,1144.16,1133.9395,0.0032713176118623626,0.01643332372174415,50.53871604755062,-3.685060671524525,-9.039079095265178,5.354018423740653,5.354018423740653,72.96710454890885,69.60156334817061,70.53643590393126
2001-05-16 00:00:00+05:30,1147.09,1163.15,1146.05,1151.15,0,0.005107832009080715,0.005094831286708846,17.100000000000136,1144.5400000000002,1138.147,0.004190909714679809,0.015957987403026157,52.1664259630841,-2.431189654456375,-7.717501207103418,5.286311552647043,5.286311552647043,79.31820649223762,73.45565085224187,70.84403913195574
2001-05-17 00:00:00+05:30,1151.2,1179.0,1150.59,1174.95,0,0.020674977196716293,0.02046415079097792,28.410000000000082,1150.54,1141.7245,0.009327348606759198,0.014865328551187931,58.19416327543767,0.47746928660217236,-6.078507108362301,6.555976394964473,6.555976394964473,95.98652264394019,82.75727789502889,75.27149736514713
2001-05-18 00:00:00+05:30,1175.0,1187.65,1169.2,1172.8,0,-0.001829865100642647,-0.0018315413489702565,18.450000000000045,1157.0,1143.142,0.008858870807196627,0.012556192474181846,57.48938046918728,2.579381912370309,-4.346929304215779,6.926311216586088,6.926311216586088,83.75273522975917,86.352488121979,80.85513895641658
