date,value,return_%
2025-08-04,97263.9,0.4878517476188726
2025-08-05,97044.29999999999,-0.22577749812623393
2025-08-06,96818.25,-0.2329348555247357
2025-08-07,96884.1,0.06801403660983141
2025-08-08,96185.54999999999,-0.7210161419675898
2025-08-11,96850.79999999999,0.6916319551117711
2025-08-12,96557.85,-0.30247556034641576
2025-08-13,96953.69999999998,0.40996148940761756
2025-08-14,96989.54999999999,0.03697641245254957
2025-08-18,97726.5,0.7598241253826021
2025-08-19,98037.6,0.31833740080735584
2025-08-20,98247.29999999999,0.21389752503120363
2025-08-21,98346.9,0.101376831729727
2025-08-22,97705.94999999998,-0.6517236435515605
2025-08-25,97998.9,0.29982820902925145
2025-08-26,97231.79999999999,-0.7827638881660937
2025-08-28,96598.35,-0.6514843909091295
2025-08-29,96376.19999999998,-0.22997287220747342
2025-09-01,96970.79999999999,0.6169572985861738
2025-09-02,96834.44999999998,-0.14060933806878673
2025-09-03,97240.79999999999,0.4196337150673246
2025-09-04,97298.54999999999,0.059388651677072524
2025-09-05,97318.65,0.02065806736071263
2025-09-08,97415.1,0.09910741671819157
2025-09-09,97701.44999999998,0.29394826880020375
2025-09-10,98014.94999999998,0.3208754834242544
2025-09-11,98112.15,0.09916854520664042
2025-09-12,98437.65,0.331763191409018
2025-09-15,98303.25,-0.1365331252828561
2025-09-16,98812.94999999998,0.5184976081665571
2025-09-17,98812.94999999998,0.0
2025-09-18,98812.94999999998,0.0
2025-09-19,98812.94999999998,0.0
2025-09-22,98812.94999999998,0.0
2025-09-23,98812.94999999998,0.0
2025-09-24,98812.94999999998,0.0
2025-09-25,98812.94999999998,0.0
2025-09-26,98812.94999999998,0.0
2025-09-29,98812.94999999998,0.0
2025-09-30,98812.94999999998,0.0
2025-10-01,98812.94999999998,0.0
2025-10-03,98812.94999999998,0.0
2025-10-06,98812.94999999998,0.0
2025-10-07,98812.94999999998,0.0
2025-10-08,98812.94999999998,0.0
2025-10-09,98812.94999999998,0.0
2025-10-10,98812.94999999998,0.0
2025-10-13,98812.94999999998,0.0
2025-10-14,98812.94999999998,0.0
2025-10-15,98812.94999999998,0.0
2025-10-16,98812.94999999998,0.0
2025-10-17,98812.94999999998,0.0
2025-10-20,98812.94999999998,0.0
2025-10-21,98812.94999999998,0.0
2025-10-23,98812.94999999998,0.0
2025-10-24,98812.94999999998,0.0
2025-10-27,98812.94999999998,0.0
2025-10-28,98812.94999999998,0.0
2025-10-29,98812.94999999998,0.0
2025-10-30,98812.94999999998,0.0
2025-10-31,98812.94999999998,0.0
2025-11-03,98812.94999999998,0.0
2025-11-04,98812.94999999998,0.0
2025-11-06,98812.94999999998,0.0
2025-11-07,98812.94999999998,0.0
2025-11-10,98812.94999999998,0.0
2025-11-11,98812.94999999998,0.0
2025-11-12,98812.94999999998,0.0
2025-11-13,98812.94999999998,0.0
2025-11-14,98812.94999999998,0.0
2025-11-17,98812.94999999998,0.0
2025-11-18,98812.94999999998,0.0
2025-11-19,98812.94999999998,0.0
2025-11-20,98812.94999999998,0.0
2025-11-21,98812.94999999998,0.0
2025-11-24,98812.94999999998,0.0
2025-11-25,98812.94999999998,0.0
2025-11-26,98812.94999999998,0.0
2025-11-27,98812.94999999998,0.0
2025-11-28,98812.94999999998,0.0
2025-12-01,98812.94999999998,0.0
2025-12-02,98812.94999999998,0.0
2025-12-03,98812.94999999998,0.0
2025-12-04,98812.94999999998,0.0
2025-12-05,98812.94999999998,0.0
2025-12-08,98812.94999999998,0.0
2025-12-09,98812.94999999998,0.0
2025-12-10,98812.94999999998,0.0
2025-12-11,98812.94999999998,0.0
2025-12-12,98812.94999999998,0.0
2025-12-15,98812.94999999998,0.0
2025-12-16,98812.94999999998,0.0
2025-12-17,98812.94999999998,0.0
